Subj_idx,Stimulus,Response,Confidence,Correct,RT_dec,RT_conf
48,2,2,1,1,1.656293227,0.163061404
48,1,1,2,1,1.367190004,0.130534032
48,2,2,2,1,1.6320029,0.934866878
48,1,1,2,1,3.192112665,0.055388719
48,2,1,2,0,5.603870236,0.229990665
48,2,2,2,1,3.782337378,0.810106149
48,2,2,1,1,4.241849379,1.863677736
48,1,1,2,1,1.118030574,0.250830539
48,2,2,2,1,5.77079637,0.76916445
48,1,1,2,1,1.342267996,0.160610258
48,2,1,2,0,3.674149645,1.284086164
48,1,1,2,1,3.546105948,1.765843227
48,2,2,1,1,3.051081252,0.554258552
48,1,1,2,1,3.011445369,0.111936765
48,1,1,2,1,1.747225432,0.622627989
48,2,2,2,1,5.357041587,2.021137987
48,2,1,2,0,4.046691676,1.749710168
48,2,1,2,0,3.991949566,1.165743483
48,1,1,2,1,2.293973791,3.328160143
48,1,2,1,0,3.672248537,1.449656098
48,2,2,1,1,2.948950472,0.253019496
48,2,1,2,0,2.292142663,0.244219349
48,1,1,2,1,4.452151564,1.621704727
48,2,2,1,1,2.541278767,0.162380737
48,1,1,2,1,1.88377303,0.091422061
48,2,1,2,0,2.154254726,0.331526153
48,1,1,2,1,2.961462328,1.135537094
48,2,1,2,0,0.946022999,0.231579664
48,1,1,2,1,2.031915286,1.488903828
48,1,1,2,1,2.287835662,0.790898195
48,1,1,2,1,2.107512199,0.111006971
48,2,2,1,1,2.401761709,2.428578293
48,2,2,1,1,3.513231011,0.942015977
48,1,1,2,1,3.67159213,0.952821267
48,2,2,2,1,7.001191516,1.112083721
49,2,2,2,1,11.90394165,0.817083782
49,1,1,2,1,5.305283027,0.35654148
49,2,2,2,1,4.940956194,0.08698999
49,1,1,2,1,3.485591311,1.406812556
49,2,1,2,0,7.611884256,1.620470415
49,1,1,2,1,3.847317642,1.391384123
49,1,1,2,1,15.42153265,1.317534606
49,2,1,2,0,2.04474724,5.123054979
49,1,2,1,0,13.07862373,2.683129912
49,2,2,1,1,2.065919331,1.825051716
49,1,1,2,1,27.95690182,0.092601561
49,1,1,2,1,3.28825272,2.680269719
49,1,1,2,1,16.98994066,2.010523439
49,2,1,2,0,4.866069334,0.168869719
49,2,1,2,0,1.896792806,0.1255648
49,1,2,1,0,4.140020907,0.921331532
49,2,1,2,0,4.96592258,0.110506928
49,2,2,2,1,1.834028234,0.08246452
49,2,2,1,1,8.249220385,0.847210971
49,1,1,2,1,1.089863487,0.217660012
49,1,1,2,1,2.724016312,0.875307425
49,1,1,2,1,3.902810653,0.942464185
49,1,2,1,0,3.263305781,0.448780884
49,2,1,1,0,5.722643632,0.684807055
49,2,2,2,1,10.17026079,0.884910487
49,1,1,2,1,1.800984616,0.087779506
49,2,2,2,1,3.491775288,0.940643307
49,1,1,2,1,1.551631372,0.234690783
49,2,1,2,0,3.774459198,0.674845859
49,2,1,2,0,7.748766933,0.080772655
49,1,1,2,1,3.630038077,0.440587693
49,2,1,2,0,11.06743541,2.335714753
49,1,1,2,1,2.738411125,0.083889746
49,1,1,2,1,1.81760801,0.065728707
49,2,2,2,1,16.28570166,1.112881896
49,1,1,2,1,2.22916152,0.131321798
49,1,2,2,0,6.032792986,1.403842607
49,2,2,2,1,13.28763182,0.114649792
49,2,2,2,1,34.70039047,0.626009428
49,1,1,2,1,2.727995734,0.791160645
49,1,1,1,1,10.8018494,0.295318238
49,2,1,1,0,4.167265153,0.922668929
49,2,1,2,0,2.742172568,0.381711073
49,2,1,2,0,8.339620195,0.347644094
50,1,1,2,1,2.732278269,0.148955316
50,1,1,2,1,1.027358773,0.038788786
50,1,1,2,1,1.281224023,0.06292653
50,1,1,2,1,2.920938762,2.034242398
50,2,1,2,0,1.754312959,1.221806903
50,1,2,2,0,14.36187534,1.72230158
50,2,1,2,0,2.393374442,0.199996023
50,2,1,2,0,2.671905807,0.435095231
50,1,1,2,1,1.089129949,0.049970687
50,1,2,1,0,1.213808763,0.128930713
50,1,1,2,1,1.847908019,0.094710864
50,1,1,1,1,14.72405506,0.113826472
50,1,1,2,1,3.017623914,0.045788142
50,1,1,2,1,1.496096954,0.052364834
50,1,2,1,0,10.64362668,2.049229074
50,2,1,1,0,3.278733285,0.649511065
50,2,1,2,0,1.031688303,0.089769936
50,2,2,1,1,1.265635513,0.05610754
50,2,2,1,1,1.734950332,0.156375432
50,1,1,2,1,1.054632654,0.263195459
50,1,1,2,1,1.121634569,0.127850981
50,2,1,2,0,1.310984094,0.101736592
50,1,2,1,0,2.843735375,0.289160412
50,2,1,2,0,0.784380401,0.021981586
50,1,2,1,0,10.42296092,0.309713793
50,2,1,1,0,7.724765842,0.127807052
50,2,1,2,0,2.591160893,0.349859006
50,2,1,2,0,3.018370671,0.791877979
50,2,2,1,1,1.760825982,0.203372531
50,1,1,2,1,2.599254929,0.567349476
50,2,1,2,0,0.911333684,0.039047651
50,2,1,2,0,0.773073713,0.025980891
50,1,1,2,1,1.052095262,0.597909801
50,2,1,2,0,2.485437567,0.120111608
50,2,1,2,0,10.20448856,8.853136713
50,1,1,2,1,2.369276778,0.13023918
50,1,2,2,0,4.551065225,0.913124784
50,2,1,2,0,0.686982856,0.033127673
50,2,1,2,0,0.755830926,0.033095033
50,2,1,2,0,0.927218445,0.895397436
50,2,1,2,0,2.816952278,0.038945696
50,1,2,1,0,1.072173541,0.096378232
50,1,1,2,1,0.771022903,0.040676051
50,2,1,2,0,1.493187187,0.073879379
51,2,2,1,1,1.367446027,0.308247408
51,2,1,2,0,1.612646821,0.318471946
51,1,2,1,0,1.561765589,0.444717075
51,2,1,2,0,1.250357282,0.36162127
51,1,1,2,1,1.132762358,0.217099874
51,1,1,2,1,1.534904779,0.387430221
51,2,1,2,0,0.983380132,0.22656233
51,1,1,2,1,0.908123998,0.828568215
51,1,1,2,1,1.143510731,0.245813768
51,1,2,1,0,2.854390208,1.522656741
51,1,1,2,1,0.796808323,0.176313682
51,1,1,2,1,0.842709551,0.236400813
51,2,1,2,0,0.78181746,0.273937974
51,1,1,2,1,1.113751806,0.279391442
51,2,1,2,0,1.436524696,0.253322913
51,2,1,2,0,1.960992967,0.31622902
51,2,1,2,0,0.897881592,0.209476259
51,2,2,1,1,1.864108458,0.639527935
51,1,1,2,1,1.400972246,0.739607681
51,1,1,2,1,1.016790973,0.324236665
51,2,1,2,0,1.037255659,0.181748129
51,1,1,2,1,5.532502976,3.053524865
51,2,1,1,0,3.281353178,1.16951448
51,1,1,2,1,0.842346926,0.220833183
51,1,2,1,0,3.946814946,0.376672804
51,2,2,1,1,1.739805306,0.50307527
51,2,2,2,1,4.474467838,1.281248121
51,2,1,2,0,1.567908048,0.386619657
51,2,1,2,0,0.94683041,0.232586496
51,1,1,2,1,1.617301193,0.218300582
51,2,1,2,0,0.766438661,0.202522667
51,1,1,2,1,1.221316969,0.319125178
51,2,1,2,0,0.964514031,0.29634198
51,2,1,2,0,0.909831521,0.236893622
51,1,1,2,1,2.267658907,0.767639755
51,1,1,2,1,1.113683149,0.248875365
51,1,1,2,1,0.868392716,0.134156685
51,2,1,2,0,0.950170316,0.219578195
51,2,1,2,0,1.419764981,0.261131244
51,2,1,2,0,0.893633014,0.294067042
51,1,1,2,1,0.917480977,0.221722927
51,1,1,1,1,1.269472078,0.532841763
51,1,1,2,1,0.825237927,0.741119988
51,2,1,2,0,3.955189065,1.039797512
52,1,2,2,0,2.120594192,3.402998002
52,1,2,1,0,4.171367218,1.446642482
52,2,2,1,1,0.908911679,0.755271104
52,2,1,2,0,2.250803987,1.217499426
52,2,2,1,1,1.007808509,0.73085963
52,1,2,2,0,1.518375009,0.738605856
52,2,2,2,1,12.33020564,4.550559295
52,1,1,2,1,1.857299483,0.352803167
52,1,2,2,0,1.967091208,0.641324385
52,1,2,1,0,1.724829512,0.313993556
52,1,2,1,0,1.513122499,1.382022293
52,1,1,1,1,6.75182612,0.95630857
52,2,1,2,0,2.63387854,2.848585815
52,1,1,2,1,1.915006591,0.551715564
52,2,2,2,1,1.570640597,0.428993614
52,2,2,2,1,1.708666082,0.289970438
52,1,1,2,1,2.841404138,1.854290092
52,2,2,1,1,1.271087442,0.333741685
52,2,1,1,0,1.248835447,1.090119081
52,2,1,2,0,1.77837096,0.348119632
52,2,2,2,1,1.893642,0.682212268
52,1,2,2,0,1.712142454,0.50155098
52,1,2,1,0,3.213179365,0.345465301
52,2,1,1,0,1.442599009,1.035902234
52,2,1,1,0,0.603127717,1.071411045
52,2,2,2,1,2.801817575,0.743912931
52,2,2,2,1,3.939559241,1.705031836
52,1,2,2,0,1.655557695,1.704219832
52,2,2,2,1,1.543167019,0.593836192
52,2,1,1,0,0.724748321,0.38067081
52,1,2,1,0,0.582531012,3.322704144
52,1,1,2,1,1.793171987,0.562038512
52,2,2,2,1,4.165451279,0.7932375
52,2,2,2,1,0.854689902,0.480674901
52,1,2,2,0,1.865613189,0.623918235
52,2,1,2,0,2.190522857,0.798877326
52,2,2,1,1,4.841123963,1.254193659
52,1,1,2,1,1.309780507,1.068975035
52,1,2,2,0,3.709194169,1.973167266
52,1,2,1,0,2.043135781,1.186099772
52,1,2,1,0,4.359994558,1.819912317
52,1,2,1,0,3.066695724,0.357114725
52,1,1,2,1,2.065427159,0.736606265
52,2,2,2,1,1.30611122,1.33603104
53,2,2,2,1,5.056153056,3.869061361
53,2,1,2,0,5.264636376,2.459216516
53,1,2,2,0,2.109546608,0.823804826
53,1,1,2,1,4.618281577,0.51522249
53,2,1,2,0,2.482341698,0.877500743
53,1,1,2,1,4.532539106,1.103034501
53,2,1,2,0,1.500542815,1.314272606
53,1,1,1,1,4.218831144,1.17249012
53,2,1,1,0,5.773810502,1.373249308
53,2,2,1,1,2.264502657,0.885231412
53,2,1,2,0,4.7524688,4.125668483
53,2,1,2,0,8.49076462,0.603230692
53,2,2,1,1,9.557086107,1.231555836
53,1,1,2,1,2.335200195,1.040492548
53,2,2,2,1,4.300715541,1.106309426
53,1,2,1,0,2.007429246,1.127321341
53,2,1,1,0,4.240594505,0.63226957
53,1,2,2,0,3.29927301,2.004881137
53,1,2,2,0,2.538352222,1.06101747
53,1,1,2,1,3.934362005,1.291151082
53,2,2,1,1,8.388390868,1.170529747
53,1,1,2,1,5.667862581,0.942888195
53,2,2,1,1,2.865118624,0.516702845
53,1,1,1,1,4.268750795,1.042729437
53,1,2,2,0,4.562111821,1.060906614
53,2,2,2,1,3.608051614,1.625393836
53,1,1,2,1,4.458523759,1.042954533
53,1,2,2,0,1.93332199,0.554071802
53,1,2,2,0,2.415671766,1.013594683
53,2,1,2,0,2.144859923,0.619126257
53,2,1,2,0,4.123121305,0.751168652
53,1,2,1,0,2.943006208,1.574356549
53,2,2,1,1,8.58954765,1.028086231
53,1,1,2,1,3.297697639,0.824615475
53,2,1,2,0,1.629260532,0.599361548
53,2,1,2,0,9.757106575,0.664887614
53,2,1,2,0,5.514724017,1.28459474
53,1,1,2,1,2.745268899,1.042748543
53,2,1,1,0,2.870661975,0.945504332
53,1,1,2,1,5.578307042,1.362602657
53,1,1,2,1,5.570773248,0.522131372
53,1,1,2,1,3.059260153,1.958365015
53,2,2,2,1,4.581039486,0.319055495
53,1,1,1,1,5.978522015,0.295429369
54,1,2,1,0,1.812184672,1.739157589
54,2,1,2,0,1.969901598,0.163953071
54,1,1,2,1,2.023365746,0.102636846
54,2,1,2,0,0.74369817,0.231072029
54,1,1,2,1,1.117988054,0.387692064
54,2,1,1,0,3.056323711,0.596607448
54,2,1,1,0,2.997405507,1.035588411
54,1,1,2,1,4.212822957,2.143155348
54,2,1,2,0,3.056932328,0.755991043
54,2,2,1,1,3.110592874,0.607479822
54,2,1,2,0,1.09730781,0.3512853
54,2,1,2,0,2.199832664,0.342545786
54,1,1,2,1,3.58458883,0.637347726
54,1,1,2,1,1.310679065,0.316374779
54,2,2,2,1,5.648898591,1.635368436
54,1,1,2,1,4.29252076,0.299114516
54,1,1,2,1,0.824505399,0.18729762
54,1,2,1,0,1.483793654,1.227910757
54,1,1,1,1,4.398608605,2.814557893
54,1,1,2,1,0.946429923,0.296623003
54,2,2,1,1,3.746644502,0.696168227
54,1,1,2,1,3.29874707,0.746893668
54,1,2,1,0,1.600442705,0.506415084
54,2,1,2,0,2.918634723,0.16811307
54,2,2,2,1,2.676956165,0.630536973
54,2,2,1,1,6.489452687,1.57574478
54,2,1,2,0,2.492365113,1.5271482
54,2,1,1,0,6.508220341,0.371566943
54,2,1,2,0,3.23385399,0.358366218
54,2,1,2,0,3.36795189,1.871371959
54,1,1,2,1,0.928463013,0.222530107
54,2,1,2,0,2.56334143,0.339653305
54,1,1,2,1,7.139890245,6.399708499
54,1,1,2,1,1.218619907,0.163933598
54,1,1,2,1,1.332468096,0.42457294
54,2,1,2,0,0.948951495,0.281131259
54,1,1,2,1,2.134821141,0.29682801
54,1,1,2,1,2.456105797,1.052794577
54,1,1,2,1,0.940267517,0.194057029
54,2,1,2,0,0.913380249,0.192955665
54,1,2,1,0,3.742191021,0.866555371
54,2,1,2,0,1.55679663,0.265848074
54,1,1,2,1,0.87535055,0.253760919
54,2,1,1,0,3.066855831,0.791192572
55,1,1,2,1,1.592440101,0.18799496
55,1,2,2,0,1.321371542,0.208822193
55,2,1,2,0,0.997470194,0.192224007
55,1,2,2,0,14.01085946,0.390783711
55,2,1,2,0,0.70532152,0.153427649
55,2,2,2,1,3.697784784,0.618234083
55,1,2,1,0,1.367439156,1.21081782
55,2,1,2,0,2.817861002,0.2877056
55,1,2,2,0,2.464816562,0.222436485
55,2,2,1,1,2.600244386,0.206491194
55,1,1,2,1,1.804885806,0.11736732
55,2,1,2,0,2.515790877,0.447972131
55,1,1,2,1,3.18528399,0.26457922
55,2,1,2,0,1.151116367,0.171152157
55,1,2,2,0,7.241658584,0.743935706
55,1,2,2,0,3.343074985,2.805430689
55,1,1,2,1,1.687717871,0.196522455
55,1,2,1,0,1.09103469,0.234485255
55,1,2,2,0,2.173774162,0.238619531
55,2,1,2,0,4.018206376,0.757083081
55,1,1,2,1,2.469115286,0.431128733
55,2,1,2,0,15.32314647,0.191760728
55,2,2,1,1,4.798352197,0.581566292
55,2,1,2,0,1.874996367,0.326965808
55,2,2,2,1,4.271033744,0.220833868
55,2,2,2,1,1.532594936,0.21693567
55,2,2,2,1,2.02313915,0.213743138
55,2,1,2,0,1.832992991,0.19237888
55,2,2,2,1,5.34261492,0.272059011
55,2,1,2,0,5.516421323,0.558212469
55,1,1,2,1,1.820749709,0.340219811
55,1,1,1,1,18.26413278,1.943041777
55,2,1,2,0,1.419318246,0.25987326
55,1,2,2,0,1.848466993,0.254506108
55,2,1,2,0,0.742280246,0.20582466
55,2,1,2,0,10.72927276,0.140425607
55,1,1,2,1,1.335602382,0.213019679
55,1,1,2,1,0.709366795,0.124265477
55,2,1,2,0,11.42099279,0.425113873
55,1,1,2,1,0.722465268,0.176742765
55,1,2,2,0,4.543841346,0.204036691
55,1,1,2,1,1.670784497,0.197821117
55,2,2,1,1,10.85262002,1.312602214
55,1,1,2,1,4.067715002,0.204055165
56,1,1,1,1,6.726102563,0.091222123
56,1,2,2,0,3.45482777,1.328930916
56,2,2,2,1,2.561015696,0.713614953
56,1,1,2,1,6.720546891,0.357533249
56,1,1,2,1,2.265065955,1.918473644
56,1,1,2,1,11.63466445,3.606452953
56,1,1,2,1,2.219884041,0.243731407
56,1,1,2,1,2.548146977,0.790651831
56,1,1,2,1,10.00509668,0.647149128
56,1,1,1,1,3.740976084,0.9606437
56,2,1,2,0,5.858674965,1.254878907
56,1,1,2,1,2.270098198,0.267345333
56,1,1,2,1,2.177123178,0.339412048
56,2,1,2,0,9.25224566,1.030578624
56,2,2,2,1,3.783082724,1.347408882
56,2,1,1,0,6.841406155,1.065769725
56,1,1,2,1,2.633888797,0.286778322
56,2,1,1,0,2.252701107,0.602537878
56,2,1,2,0,3.237580556,0.848057681
56,2,2,2,1,6.358384893,5.508238027
56,2,1,1,0,7.169438797,0.155185858
56,1,1,2,1,11.98364661,0.451925666
56,2,2,1,1,5.601658915,0.648596399
56,2,1,2,0,7.96341449,0.516807993
56,1,2,2,0,4.321539483,1.134558624
56,1,1,1,1,8.87296899,0.29042845
56,1,2,2,0,2.205351023,0.390659405
56,2,1,2,0,4.051701283,1.900545689
56,2,2,2,1,6.711915512,0.693805014
56,2,1,2,0,1.991067496,0.232808742
56,2,1,2,0,1.965521115,0.865070727
56,1,2,1,0,11.91536787,0.953289802
56,2,1,2,0,1.586467823,0.30910813
56,1,1,1,1,1.096881924,1.152073034
56,1,1,1,1,4.840384578,0.615086792
56,2,1,2,0,7.985520488,2.384742955
56,2,2,2,1,7.812084025,1.483651008
56,2,2,2,1,1.670386448,1.363052346
56,1,1,2,1,2.009400911,0.570918419
56,2,1,2,0,1.802515786,1.34753084
56,1,1,2,1,6.819663548,0.749225432
56,2,2,2,1,5.843562399,6.097263502
56,1,1,2,1,1.544728269,0.428810312
56,2,1,2,0,4.81013422,0.35343779
57,1,2,1,0,1.200072733,0.290472274
57,2,1,2,0,1.151766907,0.101304332
57,2,2,1,1,4.065963183,2.400572909
57,1,1,1,1,3.287159366,3.752692751
57,2,1,2,0,1.85474155,0.407003337
57,1,1,2,1,1.495128849,0.757657367
57,1,1,2,1,1.917447596,0.17644697
57,2,1,2,0,2.631839452,0.285361439
57,1,2,1,0,3.041735749,3.045676555
57,2,2,1,1,5.302690459,3.728805895
57,2,1,2,0,1.173167254,0.201995132
57,1,1,2,1,0.904022945,0.117765131
57,1,1,2,1,4.40751281,0.328427925
57,2,1,2,0,1.457530768,0.128186147
57,2,2,1,1,5.078495704,1.675614935
57,2,2,1,1,2.065978912,1.071370542
57,1,2,2,0,5.942502256,0.452698092
57,1,2,1,0,1.880160687,0.630497832
57,1,2,2,0,3.054365966,0.625362
57,1,1,2,1,1.215602012,0.449486435
57,2,1,2,0,2.154536809,0.148643345
57,2,1,2,0,4.604498789,2.70023506
57,2,2,1,1,2.538298952,0.20267735
57,1,2,2,0,6.842454483,0.531820577
57,1,2,2,0,3.390298901,0.65763164
57,2,1,1,0,4.931085752,0.822382083
57,2,1,2,0,2.236996532,1.891275333
57,1,2,1,0,4.96373426,0.634948599
57,1,2,2,0,2.903590245,0.769150757
57,1,1,2,1,1.456309191,0.2235044
57,1,1,2,1,2.08914976,0.676035507
57,1,2,2,0,1.403085986,1.115539615
57,2,1,1,0,3.763175157,1.200433376
57,2,1,2,0,1.057126903,0.274138206
57,2,1,1,0,3.86449375,0.345110202
57,2,1,2,0,1.947405181,0.06890516
57,1,1,2,1,6.018540769,0.148937379
57,1,1,2,1,1.020480009,0.559437994
57,2,1,2,0,4.879051299,0.18888426
57,2,1,2,0,3.436027129,0.806609161
57,1,1,2,1,2.138174575,0.789948052
57,2,2,1,1,1.584638812,0.609820602
57,1,1,2,1,2.136582004,0.235757804
57,2,2,1,1,3.324215974,0.556090684
58,2,1,2,0,1.763934679,0.455402637
58,2,1,2,0,2.309157666,0.128469019
58,2,2,1,1,1.296521972,0.23971435
58,2,2,2,1,5.361752706,0.106885426
58,1,1,2,1,1.633961097,0.474627922
58,1,1,2,1,1.947995366,0.527017839
58,2,1,1,0,1.199690321,4.52841247
58,1,1,2,1,5.988680918,0.13731699
58,1,2,1,0,6.374531006,1.172511022
58,2,2,1,1,1.990855548,0.751437856
58,2,1,2,0,2.075550134,0.36837212
58,1,1,2,1,1.275538552,0.124404755
58,2,2,2,1,2.519379258,0.583725357
58,1,1,2,1,3.816938031,0.787478502
58,2,1,2,0,1.585735352,0.195421183
58,1,2,1,0,2.126242774,0.616087235
58,1,1,2,1,2.901276636,0.223617412
58,2,2,1,1,3.237445069,1.303991307
58,2,1,2,0,3.802112219,0.765920698
58,1,1,2,1,2.460844356,0.250504526
58,1,2,1,0,1.725709679,0.209668386
58,2,2,2,1,3.727673643,1.172568573
58,1,2,1,0,2.351931487,0.912065732
58,2,2,2,1,4.04787161,0.903013814
58,1,2,2,0,5.77616667,0.293002322
58,1,1,2,1,1.125275083,0.195452476
58,1,1,1,1,2.725347511,0.142766107
58,1,1,2,1,2.661745863,0.209732092
58,1,2,1,0,2.01521415,1.055113968
58,2,1,2,0,4.234946867,0.659915951
58,2,1,2,0,1.282800557,0.219176438
58,1,1,2,1,1.504585337,0.333922782
58,1,1,2,1,1.369622255,0.069649315
58,2,1,2,0,2.380367924,0.147394469
58,1,2,2,0,2.845653683,0.538660537
58,2,1,2,0,1.907258228,0.280488365
58,1,1,2,1,2.950319192,0.350892591
58,2,1,2,0,69.06639314,7.173459695
58,2,1,1,0,1.151955012,0.355988045
58,1,1,2,1,2.726847029,0.240694956
58,2,1,2,0,1.993316009,0.25641705
58,1,2,1,0,1.535378374,1.043139725
58,2,1,2,0,1.969455502,0.179002032
58,2,1,2,0,4.233907384,0.385502424
59,1,1,2,1,2.424616977,1.791382734
59,2,1,2,0,2.00163198,0.807839668
59,2,1,1,0,1.784976227,0.233779547
59,1,1,2,1,0.860807325,0.23839066
59,2,1,2,0,1.230561524,0.264201502
59,1,1,2,1,0.730640376,0.105996695
59,1,1,2,1,2.383732683,0.409334456
59,2,2,2,1,1.454460192,0.196260441
59,2,1,2,0,0.919556084,0.111292647
59,1,1,1,1,2.126421919,0.328841461
59,1,1,2,1,0.621033257,0.11444683
59,2,1,2,0,1.27860336,0.087043442
59,2,1,1,0,1.434720323,0.298987
59,1,2,1,0,10.89578062,2.867207134
59,2,1,2,0,1.027806239,0.149773123
59,2,1,1,0,1.708011545,0.817223337
59,1,1,2,1,4.478857661,0.766170608
59,1,1,1,1,2.003019058,0.76308388
59,1,1,1,1,1.974995584,0.152035126
59,2,1,2,0,1.448527422,0.161204463
59,1,1,2,1,2.804277318,0.145576329
59,2,1,2,0,0.855247502,0.112140046
59,2,1,1,0,2.684765179,0.990901146
59,2,1,2,0,0.827771368,0.144236689
59,1,1,2,1,3.773664506,0.081177988
59,1,2,2,0,4.311396108,0.548670236
59,2,1,2,0,1.404800637,0.332885982
59,2,1,2,0,0.852640169,0.111327727
59,2,1,2,0,3.574138933,0.226681991
59,2,1,2,0,1.53265871,0.177965626
59,1,1,2,1,0.894198674,0.212271405
59,1,1,2,1,2.548219437,0.347449802
59,1,1,2,1,0.818829076,0.629097509
59,2,1,2,0,1.095654258,0.120439626
59,1,1,2,1,0.956233143,0.147171428
59,1,1,2,1,2.852767811,4.150326056
59,1,1,2,1,2.32511216,0.390360242
59,2,1,2,0,0.79749574,0.137848916
59,2,1,2,0,0.843171069,0.150481858
59,2,1,2,0,1.490320965,1.144979665
59,1,1,2,1,2.927295117,0.29725134
59,2,1,2,0,2.994840131,0.249755262
59,1,1,2,1,1.17089301,0.286622172
59,1,2,2,0,3.894485506,1.687135253